freq_Hz,Ex_re,Ex_im,Ey_re,Ey_im,Ez_re,Ez_im,Hx_re,Hx_im,Hy_re,Hy_im,Hz_re,Hz_im,Bx_re,Bx_im,By_re,By_im,Bz_re,Bz_im
1,0,0,-3.7028752387178715692245624808463e-16,3.7773171389770070870538288619099e-16,0,0,-7.7801653529441279150202548165282e-15,2.88342022757801962717201477303e-13,0,0,-1.4136488717931614311263348471431e-14,-1.7924214752514624451513066058005e-13,-9.7768441266092442313615625526981e-21,3.6234127216685260384399213540711e-19,0,0,-1.7764435641523581130857852985112e-20,-2.2524232555146294780293878428447e-19
1,0,0,-5.9484727700097959720771859447744e-16,3.6814154907162137152722892319191e-16,0,0,-1.656878076593512840388395502981e-14,2.7968869423719448301357699060472e-13,0,0,3.8549958664805950477370254946744e-14,-2.3502537827105353681894772654306e-13,-2.0820943973280664004169688547431e-20,3.5146717884307682860783253531694e-19,0,0,4.8443306775017827980925101602467e-20,-2.9534160071340154528661787632297e-19
1,0,0,-8.1072384496066777555701925479931e-16,3.5152410332737850972967404972197e-16,0,0,-2.5519905285954473015146333030613e-14,2.6636514950628442991199691402767e-13,0,0,9.1349737548604595045670358564285e-14,-2.8720019389984337295821233082781e-13,-3.206925878666475855113700532678e-20,3.3472431874451600093670617836934e-19,0,0,1.1479346575602073038076489228529e-19,-3.6090640770612479912354672771536e-19
1,0,0,-1.0142904739242474165929172937359e-15,3.278999336599302535651270408704e-16,0,0,-3.4251045073509095078909294395947e-14,2.4854842097883672885655515984052e-13,0,0,1.435282154083975010933229892372e-13,-3.3476341109069732230929826730307e-13,-4.3041132632283613473821376011091e-20,3.1233515736338269441847899926454e-19,0,0,1.8036287484394995205651000433585e-19,-4.2067610918927779921300917650621e-19
1,0,0,-1.2021152109411301622677595374442e-15,2.9759865245251391642502860277225e-16,0,0,-4.2369182157719405421524593596745e-14,2.2655445159608235037778730900031e-13,0,0,1.9426692381117826650969055935029e-13,-3.7680564845962405127365762829201e-13,-5.3242684562119608210013538977575e-20,2.8469672030892663923006514148149e-19,0,0,2.4412301627227426065965271336868e-19,-4.7350794281275719575875975374243e-19
1,0,0,-1.3710682656468011850586491937383e-15,2.6124988353594769760650706152904e-16,0,0,-4.951451840053402341311448261383e-14,2.0083071816724552758507468380301e-13,0,0,2.4268654744172486845040255165802e-13,-4.1254689411835312764104279041521e-13,-6.2221778901261725307018129652208e-20,2.5237132352375230729357672082101e-19,0,0,3.0496890982719741313788904911148e-19,-5.1842171672940174998424663000729e-19
1,0,0,-1.518420192536350014930707237961e-15,2.1974090731169395316020799087775e-16,0,0,-5.5400210985137017253864034990714e-14,1.7194064772198477473008408584692e-13,0,0,2.8788361927914350994762776782531e-13,-4.4136329004023766207462902757967e-13,-6.9617958335292400656572911480045e-20,2.1606699029474316007548672202875e-19,0,0,3.6176522536647927005571940224157e-19,-5.5463346782185266528557046414501e-19
1,0,0,-1.6419251807043787528720243408645e-15,1.7414618840005509081013593830594e-16,0,0,-5.9843107937592667326233756069596e-14,1.4054185457458766054716114894329e-13,0,0,3.2897752320912500713691423457883e-13,-4.6280376018932645225866359867731e-13,-7.520106730588886266445230643443e-20,1.7661010314136386717401703745474e-19,0,0,4.1340534804398112633563393129628e-19,-5.8157635722580808110943264579568e-19
1,0,0,-1.739885492831093185534218267095e-15,1.2563749255690834112190717665059e-16,0,0,-6.2781673051725969549056247604832e-14,1.0736055389125152075898920020084e-13,0,0,3.6516303141961278280496214551355e-13,-4.7659648281631222828388143106942e-13,-7.889377713575143747466230975059e-20,1.3491325095603473793790628918385e-19,0,0,4.5887739874817374878246441143848e-19,-5.9890880365698421028802018609479e-19
1,0,0,-1.8111949618087023016220365880174e-15,7.5385671833342159788390777556848e-17,0,0,-6.4278969072193225293963687200935e-14,7.316446333874853395830833712783e-14,0,0,3.9576277294409081114014737956504e-13,-4.8264643752313412893866743843187e-13,-8.0775334807011106902587924667344e-20,9.1941176211540846623619054696733e-20,0,0,4.9733016801819241931374118266695e-19,-6.0651140096158528340965792135648e-19
1,0,0,-1.8553611493456856608000649308975e-15,2.4466115643653660564827403966463e-17,0,0,-6.4510528520868915050760899905407e-14,3.873612915078699795323481507088e-14,0,0,4.2027386869125341200792332060862e-13,-4.8102615265932500412519069951027e-13,-8.1066320992142641334718608800234e-20,4.8677255507447143033434588495333e-20,0,0,5.2813171935048124418853258044054e-19,-6.0447529095163907780464063103681e-19
1,0,0,-1.8717386189109335137361129321992e-15,4.651146547065636654760982276977e-17,0,0,1.2054291281140792830010342864085e-13,2.5353717100037546876514475713638e-15,0,0,4.1961403738873721464507117652403e-13,-4.885020487110207290500792438254e-13,1.5147869173225363678309486333801e-19,3.1860420553068745885468391754717e-21,0,0,5.273025508814438489090709862186e-19,-6.1386977899764229579651493203767e-19
1,0,0,-1.8607515634219766742871793595423e-15,1.4136008231033205582736142971231e-16,0,0,1.1936277409154096050449659781903e-13,-3.009542292203949861161487439915e-14,0,0,3.9391122750244762105921354360399e-13,-5.0518303105275337792333286974373e-13,1.4999568567923325256422962980378e-19,-3.7819023823422858245825745229452e-20,0,0,4.9500344739529085301677801391155e-19,-6.3483171962942174614675304290177e-19
1,0,0,-1.824732980711410371218172844029e-15,2.3441822715156954985646601721458e-16,0,0,1.1596893230082545457618283326547e-13,-6.0755356997186803078713895361998e-14,0,0,3.6279274876024885412676378665803e-13,-5.1454150793356862498160807768201e-13,1.4573085830437013038158611688327e-19,-7.6347433283434912729450535747909e-20,0,0,4.5589881371233805881373274025935e-19,-6.4659192851644534616949463561184e-19
1,0,0,-1.7655036672896178210890728884821e-15,3.2385910007754824666989488824068e-16,0,0,1.1017855660122661399689426391996e-13,-8.8784140505365008899188261778924e-14,0,0,3.2720201193960170463888674579242e-13,-5.1671760349689904348334780578908e-13,1.3845445760061627543060371078498e-19,-1.1156944142677547390439392293951e-19,0,0,4.1117417477970101862569366431023e-19,-6.4932649085055264626327147218906e-19
1,0,0,-1.6853789586887139634244151626744e-15,4.0775591620915784979460747514718e-16,0,0,1.019257404979612373070639678414e-13,-1.135929748284724066242446224422e-13,0,0,2.8824414912542569881651744265149e-13,-5.119900641097643136807333081162e-13,1.280836630240378617911746929491e-19,-1.4274514208821565497877603834866e-19,0,0,3.6221828053307124798681983615602e-19,-6.433856896472811526939638469001e-19
1,0,0,-1.5871037919766848620937134153681e-15,4.8418337891177179833016673074044e-16,0,0,9.1282607243874197812608590490757e-14,-1.3468599147915792630455246801301e-13,0,0,2.4713164060753102595718791898752e-13,-5.007765012180428509586103745002e-13,1.1470910732715104521425065757001e-19,-1.6925140854895199744766169345409e-19,0,0,3.1055477864088500546412368447369e-19,-6.2929431092680131118175101289011e-19
1,0,0,-1.4737711788414276661959772047897e-15,5.5133059889477098215188592268121e-16,0,0,7.8466889326295101198825307273079e-14,-1.5168059118352750943794559764321e-13,0,0,2.0512175262662331810048522158654e-13,-4.8362926280352793648664626776554e-13,9.8604401223012809282490082022979e-20,-1.9060745238173068806892155389833e-19,0,0,2.5776359645730504320584200672114e-19,-6.0774645563384425128058357613187e-19
1,0,0,-1.3487255923053731566764991477143e-15,6.0761428947240020583973969623469e-16,0,0,6.3835045296444838836093680221372e-14,-1.6432501097557680412418447219622e-13,0,0,1.6345127452873755389729070361076e-13,-4.6122528078876910578548248554534e-13,8.0217483737953099407658499791866e-20,-2.0649689891277367682731587544624e-19,0,0,2.053989293117481415261358869918e-19,-5.7959278151035461600555176505457e-19
1,0,0,-1.2154542048055032784984984551186e-15,6.5178104641342685584668887103112e-16,0,0,4.7861781570255556410934238994924e-14,-1.7251120903228805635487273602761e-13,0,0,1.232741482463603763732035517486e-13,-4.3434893363108341907197974638908e-13,6.0144888547533675970321717733122e-20,-2.1678397878309169832215969102853e-19,0,0,1.5491086340332192930491141822879e-19,-5.4581896759598889173406222067574e-19
1,0,0,-1.0774704068651614837012303721695e-15,6.8298885789443941550915939771992e-16,0,0,3.1108444439087731543828845248168e-14,-1.762812598307633929836344830673e-13,0,0,8.5607043277223162083413984875499e-14,-4.0386791585126230467728687286369e-13,3.9092024205777707606094495262545e-20,-2.2152156433995191017556757682619e-19,0,0,1.075769833021071018347520793029e-19,-5.0751539098357851383803238326955e-19
1,0,0,-9.3819530480273724250030271813032e-16,7.0086043551786266441954861572765e-16,0,0,1.4183928354412055278323867979228e-14,-1.7582590736816421685419397311832e-13,0,0,5.1286858937630731117879559753915e-14,-3.7070312640710638035997411079824e-13,1.782405004690595024576778710237e-20,-2.2094935155943363866121176734645e-19,0,0,6.4448967705662689007359116808073e-20,-4.6583928743333356973976274273597e-19
1,0,0,-8.0084368679176840974248066295172e-16,7.0550412474821716713995083499925e-16,0,0,-2.2976195879535123137040033387165e-15,-1.7147466347308185408794026826453e-13,0,0,2.0942709933751787634621692027848e-14,-3.3579448060518498288533316593525e-13,-2.8872739273035043661100191478879e-21,-2.1548141721752638177783476500089e-19,0,0,2.6317385469654639956285347378854e-20,-4.2197178935409976872955145726921e-19
1,0,0,-6.6832108239376152179286858531762e-16,6.9750158996849191297546201322041e-16,0,0,-1.7757968572266680945801871812841e-14,-1.6367773347415754534479462998798e-13,0,0,-5.0166196774901079946397283249788e-15,-3.0006516040558932881869823075585e-13,-2.2315321443724571863136153459479e-20,-2.0568350601545659992961736595693e-19,0,0,-6.3040702098627679206972159452716e-21,-3.7707300141137691878715706266238e-19
1,0,0,-5.4313795915045454847964488341768e-16,6.7786473063260636505989608944061e-16,0,0,-3.1690995688788761683316474875101e-14,-1.5298094698024362393730584133213e-13,0,0,-2.6400279486784263750110272202907e-14,-2.6438705764391960692516838459087e-13,-3.9824079696337830834324409414331e-20,-1.9224152766893719651260789395261e-19,0,0,-3.3175569635359502641667398740928e-20,-3.3223857519934357742374369126659e-19
1,0,0,-4.2734586069897709588160882602893e-16,6.4796699715438051703666589642778e-16,0,0,-4.3690935737968159274876378573636e-14,-1.3999561944917474543928321020403e-13,0,0,-4.3219815857686166277996921195883e-14,-2.2955002224312195790377677203433e-13,-5.4903649097145804804772775058326e-20,-1.7592368383851188759791435707758e-19,0,0,-5.4311622395204200840538524997828e-20,-2.8846106540414619769540921179001e-19
1,0,0,-3.2249855755103913075620067942635e-16,6.0945618081187912159299912440301e-16,0,0,-5.3470852151485410424566343328937e-14,-1.2536575988997044426290071161283e-13,0,0,-5.5663225971917005562142783064212e-14,-1.9623705882796699146611831001106e-13,-6.7193454520117011974247574739269e-20,-1.5753926011281323798174389441377e-19,0,0,-6.9948472715393206475694946539442e-20,-2.4659876095040364109365352036213e-19
1,0,0,-2.2963928417755975196321777596799e-16,5.6415673005413279664712667520091e-16,0,0,-6.0870685513229465498317593906328e-14,-1.097352150325896154271532262462e-13,0,0,-6.4061856612720723523115226520744e-14,-1.6500692273348272527281925124809e-13,-7.6492359370934528785553616350388e-20,-1.37897338154591905394888283221e-19,0,0,-8.0502503243938448193263107898916e-20,-2.0735381450038715720209799572089e-19
1,0,0,-1.4931312601065221431282958980484e-16,5.1396970798636164110113414931458e-16,0,0,-6.5855338707265654638177181840986e-14,-9.3717201726752191132128638006348e-14,0,0,-6.8853525851795755868302253690259e-14,-1.3628477297048808861987004090738e-13,-8.275625931296532652632704171595e-20,-1.1776850898390294282834449162213e-19,0,0,-8.6523892395902570102757322779979e-20,-1.7126049662409528005642008092634e-19
1,0,0,-8.1601828000401590260306292414568e-17,4.6077777421753781315399393475548e-16,0,0,-6.8504150422843325084178826644032e-14,-7.7868277167474363761187764522603e-14,0,0,-7.0545025936299102411965135498525e-14,-1.1036076357044989919272475648538e-13,-8.6084854283525889368775476495194e-20,-9.7852162998812516030601253800178e-20,0,0,-8.8649494091511466370131928289624e-20,-1.3868342563099418464592147722751e-19
1,0,0,-2.6176899530731870743453861927642e-17,4.063612454830416529223040755264e-16,0,0,-6.8993721172516909872299232564767e-14,-6.2668213249512538547448316901445e-14,0,0,-6.9676687680426568072009377689396e-14,-8.7395791090135896205285098141103e-14,-8.6700067031760676395434316956049e-20,-7.8751199343306847539895959253872e-20,0,0,-8.7558308057319408324084156551616e-20,-1.0982479009737568686569904597021e-19
1,0,0,1.7634005758951357422262186538854e-17,3.5232959635408301948070912339863e-16,0,0,-6.7576366620232987142468463278525e-14,-4.8506572791325090622904770749612e-14,0,0,-6.6791050201179800322934786567877e-14,-6.7433126744096180636954377021966e-14,-8.4918966772165784147463811493779e-20,-6.0955157092818179519685734834276e-20,0,0,-8.3932109055029407017878873561314e-20,-8.4738966235136785806697801880921e-20
1,0,0,5.0772822061916746437078271082471e-17,3.0007093656799504906204540758163e-16,0,0,-6.4556502222889105353596195524028e-14,-3.5676123353105882424855940698266e-14,0,0,-6.2406982107007602745190345725096e-14,-5.0414372935730282333354857822257e-14,-8.1124093249952614437061718251206e-20,-4.4831938813872275998775796143055e-20,0,0,-7.8422926608033897229033215324905e-20,-6.3352569460090538223680706052448e-20
1,0,0,7.4374172807933014667632445394175e-17,2.5072024888192635072674874131342e-16,0,0,-6.0267061455043896665335306457514e-14,-2.4372643690627128735312215250613e-14,0,0,-5.6999924142616444489966845180745e-14,-3.6198090838805130840103897465524e-14,-7.5733823008244198321403528631476e-20,-3.0627567346814323031960440773004e-20,0,0,-7.1628217176647727307494815954483e-20,-4.5487862501266478891975239605475e-20
1,0,0,8.9690560479919352530392952727932e-17,2.0514564732053442541058291022433e-16,0,0,-5.5047684495830005455554842572114e-14,-1.4700229041714730797228346748301e-14,0,0,-5.0988330448571431164396888061317e-14,-2.4579519880676125494325463256274e-14,-6.917496048369131400129522009659e-20,-1.8472852625415329712867462206804e-20,0,0,-6.4073825742416300175129012593401e-20,-3.0887535634358554873582849088089e-20
1,0,0,9.8023532154767726255739964875944e-17,1.6395072112923996469667641112103e-16,0,0,-4.9225956797400821126915130800495e-14,-6.6809088877006330948812546470522e-15,0,0,-4.4725914119340543355676998353072e-14,-1.5310009524828959722213251103913e-14,-6.1859161696257185811140356533555e-20,-8.3954777123612253464143535416378e-21,0,0,-5.6204241288963306018676782823614e-20,-1.9239125379836967027300292795907e-20
1,0,0,1.0066370799338677021667519350109e-16,1.2749021069155322493215261004062e-16,0,0,-4.3102493363436391491983114633375e-14,-2.6725553361432336285449707803925e-16,0,0,-3.8498968671384795953939927166191e-14,-8.115061909993615178483301338296e-15,-5.4164190600789826920890927544974e-20,-3.358432084135912928234939791728e-22,0,0,-4.8379230859522423600086121384026e-20,-1.0197687551944919105894144605378e-20
1,0,0,9.8841509874659585897151756842807e-17,9.589581661721068795882429977191e-17,0,0,-3.694020849674916915088708726983e-14,4.6433334091095975461134716622745e-15,0,0,-3.2527838225556624948388481089238e-14,-2.7101963225267767122668878505649e-15,-4.6420435054184978777000489814911e-20,5.8349848504907036453867338355188e-21,0,0,-4.0875687042626375337809585396664e-20,-3.4057331426544781713357866884824e-21
1,0,0,9.3689427095709209523016262282445e-17,6.9108834325831325961334060126165e-17,0,0,-3.0957720304989777169742077934412e-14,8.1938797073030279309347925167658e-15,0,0,-2.697153045138182378301325389395e-14,1.1858440231648350328747109406971e-15,-3.8902618672817378561291588799199e-20,1.0296732917144670049085166649634e-20,0,0,-3.3893424768853810449467396544987e-20,1.4901755485912039179536130845151e-21
1,0,0,8.6215779889935224289049824617593e-17,4.6916472210482772521911644087593e-17,0,0,-2.5326536457416066968563338500781e-14,1.0553604787130427813311081638154e-14,0,0,-2.1934484564508660127406963597341e-14,3.8407433940878097118124842075576e-15,-3.1826264350196948670418159708232e-20,1.3262050907255608723194802640587e-20,0,0,-2.7563686227255646360718568788726e-20,4.8264204924759156506837221037191e-21
1,0,0,7.728923637202106309157776453873e-17,2.8989078731196104459886900017169e-17,0,0,-2.0171460296065881000107105488403e-14,1.1905018961069036410907161975284e-14,0,0,-1.7474595672865560500807567550561e-14,5.5010924896233441245681224638455e-15,-2.5348204591319504872947067991129e-20,1.496028804357667207526999796718e-20,0,0,-2.19592245561305711810817357811e-20,6.9128767008474730101346652830467e-21
1,0,0,1.6020002032579260571981322388773e-17,5.6077560940151582347875907795808e-17,0,0,9.0911941562019374256910430273247e-16,-4.084808268690858233024069101451e-15,0,0,-6.9389412337402661231751586126435e-15,-6.5620361670364060988079528325203e-16,1.1424331509392984806163624068883e-21,-5.1331214592968164871179796089089e-21,0,0,-8.7197307214438851397285908101098e-21,-8.2460978459808389840388116566801e-22
1,0,0,1.9501399146043719702455962918599e-17,5.6504292487424839615585213801032e-17,0,0,1.3809920611245821667404551714409e-16,-4.7433463548222451047215614457371e-15,0,0,-7.8121757557921179565319575436613e-15,-2.6691389530945901135720558397108e-16,1.735405805557925513965846340138e-22,-5.9606648246965950834012143884735e-21,0,0,-9.8170695851795223867455485745434e-21,-3.3541389305809262153423351473249e-22
1,0,0,2.3524302324347657931047111835001e-17,5.6237051083421879214423201426772e-17,0,0,-8.5572780349340386504342125937977e-16,-5.4544653012272590324308352060297e-15,0,0,-8.7291159431392333918368380327559e-15,2.8614662563134371520974094193933e-16,-1.0753392723709630689498085606374e-21,-6.8542832478383983188625077640718e-21,0,0,-1.0969330607719900069416673890813e-20,3.5958245477317528294370552976689e-22
1,0,0,2.8124346874721743087406404644706e-17,5.5082549360680236120662379625672e-17,0,0,-2.1173678210093943942144998932516e-15,-6.2016949998468354465495932941618e-15,0,0,-9.6687414589747876296448116464895e-15,1.0461643180039413414348983717616e-15,-2.6607628765722166302593363143163e-21,-7.7932797805293477875345358426442e-21,0,0,-1.2150098854789699604186561260695e-20,1.3146488543555832924821128414142e-21
1,0,0,3.3319978022790222209475768283072e-17,5.2809564725498862787504683898039e-17,0,0,-3.697875791029747488309580572971e-15,-6.9573508003389822012753554108676e-15,0,0,-1.0598703637058841144612820925935e-14,2.0639922875414958786913310717236e-15,-4.6468877675946397981276567889652e-21,-8.7428648651168053323439199522272e-21,0,0,-1.3318723793503791114222859309987e-20,2.5936892030425417538340995235435e-21
1,0,0,3.9102016321678949994256219406877e-17,4.9144315896766638621411951367922e-17,0,0,-5.6538550137836222805046037411513e-15,-7.6783600668106262699482213227832e-15,0,0,-1.1471425086098426110700763421101e-14,3.3981807525826696572860383049414e-15,-7.1048437503057775772196118865399e-21,-9.6489118310037985226122040940221e-21,0,0,-1.4415417910676987861189153993134e-20,4.2702798751535793107113035644987e-21
1,0,0,4.5419499991367425111612534371519e-17,4.3766553444965094099416781503837e-17,0,0,-8.046083205856477522698053488835e-15,-8.300978071957054051644817775475e-15,0,0,-1.2219171486761631166183183161547e-14,5.1142156541119174496008336880325e-15,-1.0111006355876367635667618964102e-20,-1.0431316691388097008627221451468e-20,0,0,-1.5355063750305682309177674274875e-20,6.4267129311327670387785804123329e-21
1,0,0,5.2160868104452445120502717889682e-17,3.6307229727539872187005050431997e-17,0,0,-1.0936793356413983630798988846969e-14,-8.7342506793623299629463844860687e-15,0,0,-1.2747949714222164267040939185753e-14,7.2824918854163404613123134389647e-15,-1.3743579864935930734358801394379e-20,-1.0975783107558541618985257114878e-20,0,0,-1.6019546068212979530532577182996e-20,9.1514492028205020318077910982605e-21
1,0,0,5.9129459844977588377868018134447e-17,2.6349055045631372368641535859884e-17,0,0,-1.4384955360341556456923109552235e-14,-8.8521510657265896930201563394284e-15,0,0,-1.2930142697817936007611281163714e-14,9.9743605052879379156731198347782e-15,-1.8076668032906457354412613869711e-20,-1.1123941102621483727707164418577e-20,0,0,-1.6248496523733014792319075496155e-20,1.253415107506750477957334760378e-20
