freq_Hz,Ex_re,Ex_im,Ey_re,Ey_im,Ez_re,Ez_im,Hx_re,Hx_im,Hy_re,Hy_im,Hz_re,Hz_im,Bx_re,Bx_im,By_re,By_im,Bz_re,Bz_im
1,-1.0859642754554124483244912108813e-13,-1.4635264054470364029411586187815e-13,-2.1423931692100386725021608290689e-13,-2.0820393425528644304326210432458e-13,7.030211130200155722214746750068e-14,4.3631961189624288910181296129431e-14,-1.0828522101860194365859666075697e-10,4.4917540087764145789908840368075e-12,6.556652980620954752051791192998e-11,1.0503968483438718946438827812454e-11,7.6526617481373943177764346178631e-14,2.2464715395785541229125826829467e-12,-1.3607522193775475457402471483068e-16,5.6445045582817944137015617433524e-18,8.2393331344225636721181551400676e-17,1.3199676088443918577709110079593e-17,9.616618371342423311416168612884e-20,2.8229993940954147827564217612197e-18
1,8.2034388100220155855042771518145e-14,1.8574611561583060442890299899767e-14,1.4132128978501627389568038654299e-13,-6.9148834836429898594366005391428e-15,3.7966212367422646330373999061965e-14,-9.1601851301870140164319864298961e-15,-3.4392283022639736121008191349225e-11,3.8332504748472829108735887135683e-11,2.5266030126462454113175824393425e-11,-1.8056773710826335874425256271277e-11,6.4751285379506876809503278608608e-13,1.8416221149137340201867499690613e-12,-4.3218617473642381120614497589124e-17,4.8170046124599237323686927917961e-17,3.1750229852269136932080381966575e-17,-2.2690811054986130635835883135371e-17,8.1368864983501985838240277592828e-19,2.3142506027605937083923717301082e-18
1,2.2721446053869425822845626489273e-14,-2.1333101273957924260972247607763e-14,2.9102344506280589723367552911885e-14,-4.9442951078691747447663738203841e-14,5.1487566879594584995698853641123e-15,-1.4441616164206826854495995369163e-14,5.2634297708223119884811272277984e-12,1.9776394252182457418520179286646e-11,-3.881255933655695411027480784509e-13,-1.1882717499215043010274084115243e-11,9.4568942517266592899579834118229e-13,1.0191519347385236246489526599619e-12,6.6142209202804736690633949215542e-18,2.4851749958860726892720673815861e-17,-4.8773300511498102667193499308723e-19,-1.493226320008674147423032565148e-17,1.1883883802800005586278537181366e-18,1.2807040924265480560853956703965e-18
1,2.126224134092134235118341112256e-13,9.6451245144094044563345463565483e-14,-1.3009851528422987668768548757909e-14,5.2759952736927413250825352232994e-15,-2.1110048855215264351397818577922e-13,-9.6009249432224919440684692296165e-14,4.208407481260654593069756439105e-12,-7.0739520481360588902316848633183e-12,-8.1176488047518708638887185299075e-13,2.3509156641857667885722279839167e-12,3.9518981782040068675174277236907e-12,-7.9203397545103921334297857874874e-12,5.2884408105763185049878309218383e-18,-8.8893903145082843140879545187005e-18,-1.0200938339772176088271305203263e-18,2.9542477519260692241309886942313e-18,4.9661017137522377765005393997492e-18,-9.952992474682012227503488278698e-18
1,2.1476272501693260887943761625395e-13,9.5583573480799439712773371104003e-14,-1.7578530584796866333231190836671e-14,7.2009888203560528676795382089809e-15,-2.5380266633426704910979631746037e-13,-1.1500317717619791897140823407007e-13,5.6611185923486399326962894776864e-12,-9.7198720206725248756221615340746e-12,-4.3534823114912132235979507054622e-13,1.8632624465073212247936072488065e-12,4.3512280261324800318164191519273e-12,-9.2297435653263730038210168528609e-12,7.1139714323292313440784511774454e-18,-1.2214351413591111627352749910461e-17,-5.4707472189255628724709239616863e-19,2.3414446454628582241457949368252e-18,5.4679144003967263745820420609351e-18,-1.1598437831738799053039957426192e-17
1,2.0610793792184839314900879075005e-13,8.9167012891848004500960052424948e-14,-2.3168356862663112201084716498829e-14,9.5756674412783784040693613136698e-15,-3.0112886170659808319368098029857e-13,-1.3570398083930529885153312128896e-13,7.3857553144442314285839474018642e-12,-1.3151555361050291964676018321226e-11,1.182828459493484473258273682058e-13,9.5711411301183224054267128022885e-13,4.4081232949633084468755419087014e-12,-1.0216823526396635187466530026828e-11,9.2812138548279079162268506374889e-18,-1.6526731882222022056057074920209e-17,1.4863860795206652662479994243197e-19,1.2027450664340331729916532782504e-18,5.5394111038299046914553653784523e-18,-1.2838839093420412853941128258973e-17
1,1.8225924619830069367925322140627e-13,7.5567519798763115154710631132101e-14,-2.9388902183651700590036417341342e-14,1.214714997098910001875158817297e-14,-3.4966385117922123692469678771529e-13,-1.5644158867901143567998610990412e-13,9.1880955692052906939386657004432e-12,-1.727980834359966569002729137131e-11,7.7834518599883153294894235348491e-13,-4.0419639023364408123961564697798e-13,3.9018499203263688905712297546956e-12,-1.0385928006239831306156471907284e-11,1.1546101416278508543002716018906e-17,-2.1714447579076926786999301819433e-17,9.7809740731636409128693197365558e-19,-5.0792816406621179064885798301885e-19,4.9032092180428956979572697613354e-18,-1.3051342050046215921160922960381e-17
1,1.399833605000007174008260572025e-13,5.4156079574896519885853037354314e-14,-3.5428999102871656226979553436711e-14,1.4297646105792325414008677383409e-14,-3.9353296403404651656322801824242e-13,-1.7455077970503850510316973266766e-13,1.0711914519427171455878529555374e-11,-2.1642262623324186013436392631177e-11,1.374241209871567871429956143964e-12,-2.0584817962970267892740089827387e-12,2.7326584531985609194927890180312e-12,-9.1477082828319655759582537073064e-12,1.3460988784045695888629261244498e-17,-2.7196469305798487690546710464682e-17,1.7269224356771465567600416887152e-18,-2.5867645155180241176801099013463e-18,3.4339598885354584971508447644538e-18,-1.1495349255410960483761837574074e-17
1,7.9606005574875361548444798154886e-14,2.6161280755232079368594282132518e-14,-4.0303764897913756250567236782563e-14,1.5253076932453383748426415419578e-14,-4.2504012840793070415568461652398e-13,-1.8673575232884650313576214205109e-13,1.1596750553920444073289734312768e-11,-2.5321387437174390877224015302749e-11,1.7252187004050210811682982067668e-12,-3.5626360114061679167478549706061e-12,1.0788282543325431985721858680981e-12,-6.1950204408511738617286925506525e-12,1.4572906538283932408267755444068e-17,-3.1819793900531176271942223222102e-17,2.1679737580112577100048563751035e-18,-4.4769404483392233189111076397172e-18,1.3556955673184873889045554928173e-18,-7.7848922823266590128922613037203e-18
1,6.8933242410790700009417484706022e-15,-5.173083072236366508666321301512e-15,-4.3070198326708759033089206173506e-14,1.5027770251206530403359705257367e-14,-4.368209141211486131974279524332e-13,-1.9015842158006648303027952300876e-13,1.1735237114717144071786190953042e-11,-2.7340812154984136118765046467968e-11,1.8075535115364172997581346681186e-12,-4.4149541743755225321132676886149e-12,-7.7298653654574370682201816042822e-13,-1.9758586565185104360623505323175e-12,1.4746933883091863143085713616733e-17,-3.4357477843710668594164411799149e-17,2.2714387331252969375215723657953e-18,-5.5479950400614923719419118114857e-18,-9.7136352981437063029117895026635e-19,-2.4829372159401400267566562236727e-18
